date,manager,profit,flow,equity_sod,roe
5/7/2015,PAR,39713444.68,0,4643966955,0.008552
5/8/2015,PAR,29495674.58,0,4683680400,0.006298
5/11/2015,PAR,11192970.82,0,4713176074,0.002375
5/12/2015,PAR,-3171158.33,0,4724369045,-0.000671
5/13/2015,PAR,-5369846.61,0,4721197887,-0.001137
5/14/2015,PAR,10140635.83,0,4715828040,0.00215
5/15/2015,PAR,6568361.72,0,4725968676,0.00139
5/18/2015,PAR,10817534.98,0,4732537038,0.002286
5/19/2015,PAR,-7713524.87,0,4743354573,-0.001626
5/20/2015,PAR,-38459530.26,0,4735641048,-0.008121
5/21/2015,PAR,-885019.95,0,4697181518,-0.000188
5/22/2015,PAR,925987.8,0,4696296498,0.000197
5/26/2015,PAR,7812249.3,0,4697222486,0.001663
5/27/2015,PAR,5178998.78,0,4705034735,0.001101
5/28/2015,PAR,-11267247.91,0,4710213734,-0.002392
5/29/2015,PAR,-15988224.27,0,4698946486,-0.003403
6/1/2015,PAR,19722603.31,0,4682958262,0.004212
6/2/2015,PAR,-1847931.65,0,4702680865,-0.000393
6/3/2015,PAR,3429330.45,0,4700832933,0.00073
6/4/2015,PAR,-16197583.54,0,4704262264,-0.003443
6/5/2015,PAR,11044155.18,0,4688064680,0.002356
6/8/2015,PAR,-38724935.2,0,4699108835,-0.008241
6/9/2015,PAR,-16918824.86,0,4660383900,-0.00363
6/10/2015,PAR,12418022.27,0,4643465075,0.002674
6/11/2015,PAR,4146965.12,0,4655883097,0.000891
6/12/2015,PAR,17068954.87,0,4660030063,0.003663
6/15/2015,PAR,10980062.81,0,4677099017,0.002348
6/16/2015,PAR,-12588633.78,0,4688079080,-0.002685
6/17/2015,PAR,-1619805.44,0,4675490447,-0.000346
6/18/2015,PAR,24806381.09,0,4673870641,0.005307
6/19/2015,PAR,-12118052.55,0,4698677022,-0.002579
6/22/2015,PAR,35077635.46,0,4686558970,0.007485
6/23/2015,PAR,27760199.88,0,4721636605,0.005879
6/24/2015,PAR,-35461375.15,0,4749396805,-0.007467
6/25/2015,PAR,-17220523.61,0,4713935430,-0.003653
6/26/2015,PAR,1883755.43,0,4696714906,0.000401
6/29/2015,PAR,-68723629.51,0,4698598662,-0.014626
6/30/2015,PAR,5071217.89,0,4629875032,0.001095
7/1/2015,PAR,-10814534.26,-101857277.7,4533088972,-0.002386
7/2/2015,PAR,491937.34,0,4522274438,0.000109
7/6/2015,PAR,14429600.8,0,4522766375,0.00319
7/7/2015,PAR,9003449.36,0,4537195976,0.001984
7/8/2015,PAR,-63230756.08,0,4546199426,-0.013908
7/9/2015,PAR,-4296798.28,0,4482968669,-0.000958
7/10/2015,PAR,56538013.51,0,4478671871,0.012624
7/13/2015,PAR,49275482.93,0,4535209885,0.010865
7/14/2015,PAR,7792547.45,0,4584485368,0.0017
7/15/2015,PAR,-9903071.47,0,4592277915,-0.002156
7/16/2015,PAR,18121428.45,0,4582374844,0.003955
7/17/2015,PAR,-1583811.13,0,4600496272,-0.000344
7/20/2015,PAR,-28253483.12,0,4598912461,-0.006144
7/21/2015,PAR,22925563.54,0,4570658978,0.005016
7/22/2015,PAR,23698512.79,0,4593584541,0.005159
7/23/2015,PAR,-15362026.93,0,4617283054,-0.003327
7/24/2015,PAR,-68254609.79,0,4601921027,-0.014832
7/27/2015,PAR,-21152991.45,0,4533666417,-0.004666
7/28/2015,PAR,53304656.7,0,4512513426,0.011813
7/29/2015,PAR,-14371241.77,0,4565818083,-0.003148
7/30/2015,PAR,37407543.56,0,4551446841,0.008219
7/31/2015,PAR,19364156.58,0,4588854384,0.00422
8/3/2015,PAR,32043498.31,0,4608218541,0.006954
8/4/2015,PAR,18252295.36,0,4640262039,0.003933
8/5/2015,PAR,-12365772.26,0,4658514335,-0.002654
8/6/2015,PAR,-37615761.17,0,4646148562,-0.008096
8/7/2015,PAR,23107455.1,0,4608532801,0.005014
8/10/2015,PAR,16131280.19,0,4631640256,0.003483
8/11/2015,PAR,14793728.79,0,4647771537,0.003183
8/12/2015,PAR,-14641124.09,0,4662565265,-0.00314
8/13/2015,PAR,19015718.28,0,4647924141,0.004091
8/14/2015,PAR,11332833.94,0,4666939860,0.002428
8/17/2015,PAR,64075180.02,0,4678272693,0.013696
8/18/2015,PAR,-22313086.64,0,4742347873,-0.004705
8/19/2015,PAR,-20828001.63,0,4720034787,-0.004413
8/20/2015,PAR,-86030332.63,0,4699206785,-0.018307
8/21/2015,PAR,-62472537.31,0,4613176453,-0.013542
8/24/2015,PAR,-108678043.2,0,4550703915,-0.023882
8/25/2015,PAR,-17050074.99,0,4442025872,-0.003838
8/26/2015,PAR,87614138.09,0,4424975797,0.0198
8/27/2015,PAR,44847792.14,0,4512589935,0.009938
8/28/2015,PAR,36727354.3,0,4557437727,0.008059
8/31/2015,PAR,-14227321.27,0,4594165082,-0.003097
9/1/2015,PAR,-68046742.35,0,4579937760,-0.014858
9/2/2015,PAR,59581484,0,4511891018,0.013205
9/3/2015,PAR,-1644313.69,0,4571472502,-0.00036
9/4/2015,PAR,-14552177.52,0,4569828188,-0.003184
9/8/2015,PAR,51692198.75,0,4555276011,0.011348
9/9/2015,PAR,-19833777.61,0,4606968209,-0.004305
9/10/2015,PAR,16747720.66,0,4587134432,0.003651
9/11/2015,PAR,10864002.69,0,4603882153,0.00236
9/14/2015,PAR,2757524.74,0,4614746155,0.000598
9/15/2015,PAR,31093341.14,0,4617503680,0.006734
9/16/2015,PAR,57994838.45,0,4648597021,0.012476
9/17/2015,PAR,36566090.05,0,4706591860,0.007769
9/18/2015,PAR,-35370443.68,0,4743157950,-0.007457
9/21/2015,PAR,-439349.85,0,4707787506,-9.30E-05
9/22/2015,PAR,-69335889.57,0,4707348156,-0.014729
9/23/2015,PAR,-30205202.47,0,4638012266,-0.006513
9/24/2015,PAR,-24316039.12,0,4607807064,-0.005277
9/25/2015,PAR,-6028621.2,0,4583491025,-0.001315
9/28/2015,PAR,-69157023.1,0,4577462404,-0.015108
9/29/2015,PAR,-47484174.41,0,4508305381,-0.010533
9/30/2015,PAR,70635971.77,0,4460821206,0.015835
10/1/2015,PAR,21660767.81,0,4531457178,0.00478
10/2/2015,PAR,45431807.77,0,4553117946,0.009978
10/5/2015,PAR,94524548.95,0,4598549754,0.020555
10/6/2015,PAR,-34808658.35,0,4693074302,-0.007417
10/7/2015,PAR,53650471.78,0,4658265644,0.011517
10/8/2015,PAR,28685345.6,0,4711916116,0.006088
10/9/2015,PAR,41366592.89,0,4740601462,0.008726
10/12/2015,PAR,23882550.9,0,4781968054,0.004994
10/13/2015,PAR,-22305593.41,0,4805850605,-0.004641
10/14/2015,PAR,-19347547.31,0,4783545012,-0.004045
10/15/2015,PAR,45116835.54,0,4764197465,0.00947
10/16/2015,PAR,-13167662.89,0,4809314300,-0.002738
10/19/2015,PAR,24854063.26,0,4796146637,0.005182
10/20/2015,PAR,-2971856.57,0,4821000701,-0.000616
10/21/2015,PAR,-37169052.93,0,4818028844,-0.007715
10/22/2015,PAR,79660693.67,0,4780859791,0.016662
10/23/2015,PAR,56781028.66,0,4860520485,0.011682
10/26/2015,PAR,31332678.62,0,4917301513,0.006372
10/27/2015,PAR,-37570986.2,0,4948634192,-0.007592
10/28/2015,PAR,32442913.77,0,4911063206,0.006606
10/29/2015,PAR,-4882508.92,0,4943506120,-0.000988
10/30/2015,PAR,42705387.38,0,4938623611,0.008647
11/2/2015,PAR,13933793.65,0,4981328998,0.002797
11/3/2015,PAR,27340241,0,4995262792,0.005473
11/4/2015,PAR,-34680414.64,0,5022603033,-0.006905
11/5/2015,PAR,-14553316.52,0,4987922618,-0.002918
11/6/2015,PAR,21070340.83,0,4973369301,0.004237
11/9/2015,PAR,-50401677.17,0,4994439642,-0.010092
11/10/2015,PAR,-25898646.71,0,4944037965,-0.005238
11/11/2015,PAR,-12213582.99,0,4918139318,-0.002483
11/12/2015,PAR,-36144644.87,0,4905925735,-0.007368
11/13/2015,PAR,-69843461.48,0,4869781091,-0.014342
11/16/2015,PAR,576632.9,0,4799937629,0.00012
11/17/2015,PAR,-22672062.72,0,4800514262,-0.004723
11/18/2015,PAR,20644560.5,0,4777842199,0.004321
